OrderID,Customer,Date,Product,Category,Qty,Price,Status
10964,Ivy  MIA,02/24/2024,Calculator,Office,8,24,RETURNED
10965,Jack  PHX,03/28/2024,Rug,Home,6,89.99,Delivered
10966,Charlie  CHI,02-04-2024,Smartphone,Electronics,4,699.99,Delivered
10967,Grace  SEA,19-12-2024,Headphones,Electronics,1,89.99,shipped
10968,Sam  SEA,12-21-2024,Charger,Electronics,7,15,delivered
10969,Ivy  MIA,06/27/24,Belt,Clothing,2,30,cancelled
10970,Nate  NYC,02-08-2024,"""Mouse""",Electronics,9,$25.00,shipped
10971,Mia  PDX,07-05-2024,Stapler,Office,1,15,RETURNED
10972,Eve  SF,04-09-2024,Dress,Clothing,6,49.99,processing
10973,Ivy  MIA,27-12-2024,Jump Rope,Sports,8,9.99,returned
10974,Hank  BOS,04/14/2024,Jeans,Clothing,1,59.99,Delivered
10975,Paul  CHI,03/23/24,Resistance Band,Sports,8,12,delivered
10976,Frank  DAL,08-03-2024,Blender,Home,7,44.99,cancelled
10977,Olivia  LA,12/22/24,Desk Lamp,Office,8,34.99,delivered
10978,Hank  BOS,01-26-2024,Coffee Maker,Home,3,59.99,cancelled
10979,Rose  DAL,03-09-2024,Monitor,Electronics,4,299,processing
10980,Paul  CHI,09/25/24,Jacket,Clothing,2,89.99,Delivered
10981,Bob  LA,10-06-2024,TShirt,Clothing,10,25,shipped
10982,Charlie  CHI,30-03-2024,Jump Rope,Sports,5,9,shipped
10983,Frank  DAL,08-29-2024,Pillow,Home,8,$24.99,returned
10984,Karen  ATL,06-11-2024,"""Rug""",Home,5,89,Pending
10985,Frank  DAL,04-27-2024,Rug,Home,1,90,pending
10986,Grace  SEA,11-10-2024,Laptop,Electronics,10,799.99,Pending
10987,Karen  ATL,09/27/24,Desk Lamp,Office,3,34.99,returned
10988,Mia  PDX,03-05-2024,"""Jacket""",Clothing,1,89,processing
10989,Charlie  CHI,04-29-2024,Calculator,Office,10,24.99,shipped
10990,Frank  DAL,10-11-2024,Socks,Clothing,6,$9.99,RETURNED
10991,Jack  PHX,22-01-2024,Rug,Home,6,89,Delivered
10992,Rose  DAL,10/15/2024,Mouse,Electronics,5,25,Delivered
10993,Rose  DAL,04/27/24,Whiteboard,Office,9,49.99,shipped
10994,Bob  LA,10/13/2024,Charger,Electronics,2,15,delivered
10995,Charlie  CHI,28-09-2024,Jump Rope,Sports,10,$9.99,returned
10996,Ivy  MIA,27-11-2024,Yoga Mat,Sports,10,$29.99,shipped
10997,Leo  DEN,26-12-2024,Blanket,Home,6,$34.99,pending
10998,Diana  NYC,15-11-2024,Sneakers,Clothing,9,75,
10999,Jack  PHX,19-02-2024,Desk Lamp,Office,2,34.99,Delivered
11000,Nate  NYC,12-01-2024,Jeans,Clothing,9,$59.99,returned
11001,Tina  BOS,27-10-2024,USB Hub,Electronics,10,$19.99,returned
11002,Ivy  MIA,11-05-2024,Yoga Mat,Sports,2,29.99,delivered
11003,Sam  SEA,03/17/2024,Socks,Clothing,2,9.99,delivered
11004,Olivia  LA,12/20/24,Belt,Clothing,1,$29.99,processing
11005,Grace  SEA,22-04-2024,Notebook,Office,4,8.99,Pending
11006,Karen  ATL,18-01-2024,Keyboard,Electronics,4,45,returned
11007,Bob  LA,31-05-2024,Notebook,Office,1,8.99,returned
11008,Mia  PDX,28-12-2024,Blanket,Home,8,34.99,Delivered
11009,Hank  BOS,17-10-2024,"""Blender""",Home,3,45,Delivered
11010,Rose  DAL,09/24/2024,Running Shoes,Sports,2,90,returned
11011,Grace  SEA,11-09-2024,Webcam,Electronics,10,59.99,returned
11012,Rose  DAL,01/20/24,USB Hub,Electronics,2,19.99,shipped
11013,Leo  DEN,31-01-2024,Dumbbell,Sports,2,39.99,cancelled
11014,Sam  SEA,10-23-2024,Belt,Clothing,8,29,Delivered
11015,Paul  CHI,08-01-2024,TShirt,Clothing,6,$25.00,pending
11016,Ivy  MIA,09-11-2024,Water Bottle,Sports,4,15,Delivered
11017,Nate  NYC,02/20/2024,Jeans,Clothing,3,60,shipped
11018,Grace  SEA,05-11-2024,"""Jump Rope""",Sports,4,9.99,cancelled
11019,Alice Smith,02/15/2024,Hat,Clothing,7,20,returned
11020,Eve  SF,21-11-2024,Dumbbell,Sports,8,39.99,processing
11021,Bob  LA,02-04-2024,Smartphone,Electronics,3,699.99,pending
11022,Sam  SEA,07-09-2024,Pillow,Home,10,24,cancelled
11023,Frank  DAL,26-03-2024,Jacket,Clothing,2,89.99,processing
11024,Hank  BOS,02-07-2024,Blanket,Home,2,34,returned
11025,Nate  NYC,11-10-2024,Blanket,Home,9,34.99,shipped
11026,Charlie  CHI,06/25/2024,Stapler,Office,1,16,
11027,Tina  BOS,10-10-2024,"""Hat""",Clothing,3,19.99,pending
11028,Leo  DEN,12/15/24,Jump Rope,Sports,1,9.99,Pending
11029,Alice  NYC,04/24/2024,Pillow,Home,7,$24.99,returned
11030,Paul  CHI,07/22/2024,Blanket,Home,1,34.99,processing
11031,Paul  CHI,22-04-2024,Blanket,Home,7,34.99,Pending
11032,Frank  DAL,07-19-2024,Dress,Clothing,9,49,returned
11033,Quinn  SF,09-09-2024,Mouse,Electronics,3,25,RETURNED
11034,Alice  NYC,06-12-2024,Keyboard,Electronics,1,$45.00,pending
11035,Rose  DAL,17-03-2024,Pen Set,Office,1,12.99,
11036,Ivy  MIA,02-18-2024,Sneakers,Clothing,10,75,RETURNED
11037,Frank  DAL,02-11-2024,Smartphone,Electronics,10,700,returned
11038,Nate  NYC,12/26/24,Coffee Maker,Home,10,60,Pending
11039,Bob  LA,12-28-2024,Notebook,Office,10,$8.99,shipped
ORD-11040,Frank  DAL,11-23-2024,Pillow,Home,5,25,delivered
11041,Ivy  MIA,13-07-2024,Jeans,Clothing,5,59.99,Delivered
11042,Grace  SEA,01/30/2024,Chair,Office,7,199,Delivered
11043,Karen  ATL,12-02-2024,Belt,Clothing,8,29.99,RETURNED
11044,Sam  SEA,23-11-2024,"""Yoga Mat""",Sports,5,29,processing
11045,Hank  BOS,01/31/24,Dumbbell,Sports,7,39,shipped
11046,Diana Prince,02-07-2024,Chair,Office,2,199.99,Pending
11047,Leo  DEN,08-06-2024,Lamp,Home,6,39,returned
11048,Frank  DAL,03/14/2024,Socks,Clothing,5,$9.99,processing
11049,Mia  PDX,19-06-2024,"""Water Bottle""",Sports,6,$14.99,RETURNED
11050,Olivia  LA,05-08-2024,Monitor,Electronics,3,299,pending
11051,Sam  SEA,29-02-2024,"""Chair""",Office,4,$199.99,Delivered
ORD-11052,Eve  SF,10/22/24,Dumbbell,Sports,4,39,RETURNED
11053,Hank  BOS,01-06-2024,Pen Set,Office,5,12,cancelled
11054,Frank  DAL,07/18/24,Rug,Home,3,89.99,cancelled
11055,Alice  NYC,02/20/24,Tablet,Electronics,7,350,cancelled
11056,Olivia  LA,06-05-2024,Calculator,Office,1,24.99,pending
11057,Charlie  CHI,11-09-2024,Yoga Mat,Sports,10,29,returned
11058,Hank  BOS,05/17/24,Pillow,Home,6,24,delivered
11059,Diana  NYC,01/14/24,Hat,Clothing,4,19.99,pending
ORD-11060,Rose  DAL,09-19-2024,Yoga Mat,Sports,3,29.99,delivered
11061,Leo  DEN,13-09-2024,Jump Rope,Sports,10,9.99,RETURNED
11062,Ivy  MIA,08-10-2024,Blender,Home,3,44.99,pending
11063,Rose  DAL,22-03-2024,Jeans,Clothing,1,59.99,returned
11064,Jack  PHX,21-05-2024,Toaster,Home,4,29.99,cancelled
11065,Karen  ATL,09/22/24,Headphones,Electronics,3,89,cancelled
11066,Bob  LA,01-10-2024,Rug,Home,6,89.99,shipped
11067,Hank  BOS,01-10-2024,Jump Rope,Sports,9,9.99,Delivered
11068,Grace  SEA,02/26/2024,Jacket,Clothing,9,89.99,processing
11069,Mia  PDX,23-05-2024,Socks,Clothing,7,$9.99,processing
11070,Tina  BOS,10-06-2024,Running Shoes,Sports,8,89.99,RETURNED
11071,Bob  LA,07-08-2024,"""Smartphone""",Electronics,4,700,pending
11072,Frank  DAL,09-03-2024,Dumbbell,Sports,4,40,RETURNED
11073,Charlie  CHI,09-07-2024,Belt,Clothing,10,29,shipped
11074,Ivy  MIA,18-09-2024,Socks,Clothing,3,10,processing
11075,Tina  BOS,07-30-2024,Socks,Clothing,3,10,shipped
11076,Bob  LA,02-02-2024,Pen Set,Office,4,12.99,Pending
11077,Nate  NYC,21-05-2024,Hat,Clothing,4,19.99,shipped
11078,Hank  BOS,10-02-2024,Sneakers,Clothing,6,$75.00,Pending
11079,Alice  NYC,14-12-2024,Lamp,Home,3,40,shipped
11080,Eve  SF,09/16/2024,Pillow,Home,6,$24.99,processing
11081,Leo  DEN,12/14/24,Notebook,Office,10,$8.99,Pending
11082,Grace  SEA,02/29/24,USB Hub,Electronics,8,19.99,Delivered
11083,Karen  ATL,31-12-2024,Clock,Home,3,19.99,pending
11084,Frank  DAL,07-07-2024,Resistance Band,Sports,4,13,processing
11085,Charlie  CHI,13-05-2024,Jeans,Clothing,4,59,Pending
11086,Jack  PHX,06-10-2024,Resistance Band,Sports,4,$12.99,cancelled
11087,Quinn  SF,20-12-2024,Jump Rope,Sports,2,10,returned
11088,Paul  CHI,06-28-2024,Chair,Office,4,200,delivered
11089,Leo  DEN,28-12-2024,Socks,Clothing,7,9,shipped
11090,Eve  SF,07-02-2024,Socks,Clothing,3,9,RETURNED
11091,Mia  PDX,01-03-2024,Binder,Office,9,5.99,RETURNED
11092,Rose  DAL,09/18/2024,Laptop,Electronics,10,799.99,cancelled
11093,Tina  BOS,05-01-2024,Tablet,Electronics,5,350,delivered
11094,Karen  ATL,05-09-2024,Chair,Office,10,199.99,Delivered
11095,Rose  DAL,04-02-2024,"""Whiteboard""",Office,8,49.99,Delivered
11096,Ivy  MIA,18-03-2024,Jump Rope,Sports,10,9.99,processing
11097,Tina  BOS,05-23-2024,Laptop,Electronics,6,$799.99,cancelled
ORD-11098,Mia  PDX,25-01-2024,Keyboard,Electronics,9,45,returned
11099,Quinn  SF,24-05-2024,Dumbbell,Sports,8,39.99,RETURNED
11100,Frank  DAL,02-01-2024,Toaster,Home,3,$29.99,cancelled
11101,Leo  DEN,04-04-2024,Jacket,Clothing,9,89,Delivered
11102,Mia  PDX,06/20/2024,TShirt,Clothing,7,25,pending
11103,Paul  CHI,16-12-2024,Sneakers,Clothing,6,75,RETURNED
11104,Grace  SEA,04/16/24,Calculator,Office,6,24.99,Delivered
11105,Olivia  LA,11-12-2024,Lamp,Home,5,39.99,Pending
11106,Alice Smith,12-11-2024,"""TShirt""",Clothing,10,25,pending
ORD-11107,Mia  PDX,07-29-2024,"""Blanket""",Home,4,34.99,Pending
11108,Leo  DEN,08/30/24,Coffee Maker,Home,8,59,cancelled
11109,Bob  LA,21-08-2024,"""Mouse""",Electronics,3,25,returned
11110,Mia  PDX,10-10-2024,Sneakers,Clothing,4,75,RETURNED
11111,Charlie  CHI,17-01-2024,Dress,Clothing,6,50,Pending
ORD-11112,Hank  BOS,05/30/24,Clock,Home,4,19.99,returned
11113,Olivia  LA,02-09-2024,Stapler,Office,7,16,shipped
11114,Diana  NYC,14-09-2024,Dumbbell,Sports,4,39.99,processing
11115,Leo  DEN,03-24-2024,Resistance Band,Sports,9,12.99,processing
11116,Diana  NYC,05-11-2024,Sneakers,Clothing,3,75,Delivered
ORD-11117,Alice  NYC,20-08-2024,Lamp,Home,2,40,RETURNED
11118,Ivy  MIA,04/21/24,Yoga Mat,Sports,8,29.99,pending
11119,Frank  DAL,10-24-2024,Hat,Clothing,8,$19.99,Pending
11120,Diana  NYC,12-02-2024,Rug,Home,1,89.99,processing
11121,Eve  SF,03-21-2024,Yoga Mat,Sports,6,$29.99,processing
11122,Jack  PHX,23-08-2024,Socks,Clothing,7,$9.99,shipped
11123,Eve  SF,12/23/24,Smartphone,Electronics,1,699,processing
11124,Grace  SEA,04-05-2024,"""USB Hub""",Electronics,5,19.99,pending
11125,Alice  NYC,05/24/24,Coffee Maker,Home,4,$59.99,shipped
ORD-11126,Diana  NYC,06-08-2024,Dumbbell,Sports,8,40,delivered
11127,Eve  SF,01-08-2024,Binder,Office,3,5,processing
ORD-11128,Charlie  CHI,09/19/2024,Tablet,Electronics,3,$349.99,shipped
11129,Tina  BOS,12/27/2024,Stapler,Office,1,15.99,returned
11130,Jack  PHX,08/17/24,Laptop,Electronics,2,799.99,delivered
11131,Diana Prince,10-11-2024,Clock,Home,9,19.99,processing
11132,Grace  SEA,10-12-2024,"""Monitor""",Electronics,4,299.99,delivered
ORD-11133,Hank  BOS,17-06-2024,Blanket,Home,4,34.99,shipped
11134,Hank  BOS,09-10-2024,Mouse,Electronics,10,$25.00,pending
11135,Hank  BOS,01/13/2024,Monitor,Electronics,7,$299.99,processing
11136,Bob  LA,24-07-2024,TShirt,Clothing,10,$25.00,RETURNED
11137,Rose  DAL,09/14/2024,Dumbbell,Sports,1,39,RETURNED
11138,Diana  NYC,03/20/2024,Resistance Band,Sports,2,12.99,cancelled
11139,Quinn  SF,05-12-2024,TShirt,Clothing,10,25,returned
11140,Nate  NYC,16-10-2024,"""Rug""",Home,4,$89.99,delivered
11141,Karen  ATL,26-12-2024,"""Water Bottle""",Sports,6,14,cancelled
11142,Eve  SF,27-02-2024,Webcam,Electronics,6,59.99,Delivered
11143,Nate  NYC,12/23/24,"""Dumbbell""",Sports,8,39,pending
11144,Diana Prince,05/30/2024,Notebook,Office,3,9,shipped
11145,Grace  SEA,11/25/24,Toaster,Home,8,29,returned
ORD-11146,Karen  ATL,08-04-2024,Laptop,Electronics,4,799,cancelled
11147,Rose  DAL,12/28/2024,Clock,Home,3,19.99,delivered
11148,Ivy  MIA,08-02-2024,Blender,Home,3,44.99,returned
11149,Mia  PDX,04-04-2024,Desk Lamp,Office,5,34.99,delivered
11150,Paul  CHI,09-03-2024,Clock,Home,2,19,processing
11151,Rose  DAL,10-21-2024,Rug,Home,4,$89.99,Pending
11152,Tina  BOS,31-12-2024,Dumbbell,Sports,9,39.99,pending
11153,Tina  BOS,09-03-2024,Chair,Office,3,200,returned
11154,Mia  PDX,18-10-2024,Pillow,Home,3,$24.99,returned
11155,Ivy  MIA,16-03-2024,Smartphone,Electronics,2,$699.99,shipped
11156,Grace  SEA,10/13/2024,Pen Set,Office,4,12,pending
ORD-11157,Jack  PHX,02-27-2024,Stapler,Office,10,15,pending
11158,Grace  SEA,08-19-2024,Sneakers,Clothing,4,$75.00,cancelled
11159,Charlie  CHI,11-03-2024,Dress,Clothing,2,49,shipped
11160,Grace  SEA,01/28/24,Resistance Band,Sports,6,13,returned
11161,Leo  DEN,10-03-2024,Clock,Home,4,19.99,cancelled
11162,Bob  LA,07/31/2024,"""Rug""",Home,4,$89.99,Delivered
11163,Charlie  CHI,13-07-2024,Notebook,Office,1,9,cancelled
11164,Grace  SEA,12/20/24,Webcam,Electronics,7,59.99,RETURNED
11165,Leo  DEN,03/15/2024,Dress,Clothing,1,49,pending
11166,Charlie  CHI,06-20-2024,Yoga Mat,Sports,7,29.99,cancelled
11167,Tina  BOS,06-19-2024,Monitor,Electronics,8,$299.99,cancelled
11168,Diana  NYC,04-13-2024,Keyboard,Electronics,3,$45.00,Delivered
11169,Nate  NYC,30-09-2024,Coffee Maker,Home,1,59.99,cancelled
11170,Ivy  MIA,14-03-2024,Resistance Band,Sports,8,12.99,pending
11171,Tina  BOS,11-05-2024,Yoga Mat,Sports,7,29.99,processing
11172,Ivy  MIA,07-05-2024,USB Hub,Electronics,6,19,returned
11173,Alice  NYC,08-22-2024,Clock,Home,2,20,Pending
11174,Rose  DAL,13-11-2024,Headphones,Electronics,3,89.99,Pending
11175,Ivy  MIA,04/19/24,Charger,Electronics,1,$14.99,shipped
11176,Quinn  SF,07-08-2024,Monitor,Electronics,6,299.99,RETURNED
11177,Karen  ATL,07/22/24,Sneakers,Clothing,10,75,cancelled
11178,Grace  SEA,13-02-2024,Laptop,Electronics,6,799.99,cancelled
11179,Grace  SEA,01/17/2024,Blender,Home,10,$44.99,RETURNED
11180,Karen  ATL,02/15/24,"""Jump Rope""",Sports,2,9.99,shipped
11181,Ivy  MIA,09-15-2024,Running Shoes,Sports,1,89.99,shipped
11182,Eve  SF,04/24/2024,"""Yoga Mat""",Sports,4,29,delivered
11183,Rose  DAL,10/16/24,Blender,Home,3,44,cancelled
ORD-11184,Hank  BOS,06-01-2024,Socks,Clothing,4,9.99,returned
11185,Rose  DAL,12-18-2024,Headphones,Electronics,6,89.99,cancelled
11186,Rose  DAL,09-02-2024,USB Hub,Electronics,3,19,RETURNED
11187,Paul  CHI,03-26-2024,Pen Set,Office,8,12.99,RETURNED
11188,Olivia  LA,28-03-2024,Hat,Clothing,10,19.99,Pending
11189,Diana  NYC,12/19/2024,Lamp,Home,9,40,returned
11190,Eve  SF,02-11-2024,Blanket,Home,6,35,processing
11191,Jack  PHX,11/13/24,Monitor,Electronics,9,$299.99,returned
11192,Charlie  CHI,06-03-2024,TShirt,Clothing,6,25,cancelled
11193,Charlie  CHI,07-11-2024,Binder,Office,2,$5.99,Delivered
11194,Ivy  MIA,12/13/24,Running Shoes,Sports,3,89,shipped
11195,Grace  SEA,03-05-2024,Jacket,Clothing,3,$89.99,cancelled
11196,Quinn  SF,16-06-2024,Rug,Home,8,$89.99,Delivered
11197,Olivia  LA,24-02-2024,Jacket,Clothing,4,90,RETURNED
11198,Mia  PDX,11-11-2024,Lamp,Home,5,39.99,returned
11199,Mia  PDX,01-05-2024,Clock,Home,7,20,Pending
11200,Alice  NYC,08-05-2024,"""Socks""",Clothing,5,$9.99,processing
11201,Nate  NYC,10-03-2024,"""Water Bottle""",Sports,1,15,Delivered
11202,Rose  DAL,10/14/24,Sneakers,Clothing,1,75,Delivered
11203,Bob  LA,07-30-2024,Notebook,Office,8,$8.99,pending
11204,Jack  PHX,27-02-2024,TShirt,Clothing,7,25,processing
11205,Charlie  CHI,24-12-2024,Lamp,Home,3,39.99,shipped
11206,Olivia  LA,02-03-2024,Running Shoes,Sports,4,90,Delivered
11207,Diana  NYC,11-19-2024,Calculator,Office,10,$24.99,processing
11208,Ivy  MIA,07-12-2024,Dumbbell,Sports,6,39.99,cancelled
11209,Paul  CHI,01/30/24,Belt,Clothing,9,29.99,Delivered
11210,Eve  SF,09/27/2024,Keyboard,Electronics,1,45,RETURNED
11211,Diana  NYC,05-09-2024,"""Jump Rope""",Sports,7,$9.99,RETURNED
11212,Grace  SEA,04-02-2024,Pen Set,Office,1,13,shipped
ORD-11213,Alice Smith,05-24-2024,Binder,Office,2,$5.99,pending
11214,Hank  BOS,03-10-2024,Pillow,Home,9,24.99,pending
11215,Quinn  SF,01-22-2024,Jacket,Clothing,4,89.99,returned
11216,Alice  NYC,03-05-2024,Hat,Clothing,6,20,Delivered
11217,Nate  NYC,05-06-2024,Calculator,Office,10,25,cancelled
11218,Ivy  MIA,12/16/2024,"""Notebook""",Office,9,8,returned
11219,Frank  DAL,07-05-2024,Lamp,Home,6,39,cancelled
11220,Alice  NYC,04/22/24,"""Jeans""",Clothing,3,59.99,Pending
11221,Frank  DAL,12/24/24,USB Hub,Electronics,5,19,returned
11222,Hank  BOS,05-21-2024,Stapler,Office,8,15,Pending
11223,Tina  BOS,03-07-2024,Yoga Mat,Sports,2,$29.99,shipped
11224,Hank  BOS,25-01-2024,Socks,Clothing,7,9.99,delivered
ORD-11225,Jack  PHX,16-04-2024,Notebook,Office,5,9,returned
11226,Nate  NYC,03/21/2024,Socks,Clothing,6,9.99,delivered
11227,Bob  LA,25-09-2024,Whiteboard,Office,3,49.99,Pending
11228,Bob  LA,01-12-2024,Toaster,Home,9,$29.99,RETURNED
11229,Nate  NYC,06/13/2024,Dress,Clothing,9,49.99,delivered
11230,Grace  SEA,09-18-2024,Lamp,Home,1,39,Delivered
11231,Ivy  MIA,04/20/24,Running Shoes,Sports,5,89.99,cancelled
11232,Frank  DAL,05-02-2024,Running Shoes,Sports,6,90,cancelled
11233,Ivy  MIA,09/19/24,Keyboard,Electronics,9,$45.00,delivered
11234,Rose  DAL,03/30/24,Desk Lamp,Office,9,$34.99,cancelled
11235,Hank  BOS,05-04-2024,Yoga Mat,Sports,8,30,processing
11236,Mia  PDX,12/14/24,Resistance Band,Sports,8,12.99,RETURNED
11237,Sam  SEA,09-05-2024,Jump Rope,Sports,3,9.99,Pending
11238,Bob  LA,03/28/2024,Monitor,Electronics,10,299.99,pending
11239,Hank  BOS,08-11-2024,Tablet,Electronics,5,349,RETURNED
11240,Diana  NYC,09-10-2024,Smartphone,Electronics,4,$699.99,processing
11241,Eve  SF,05-05-2024,Water Bottle,Sports,5,14.99,shipped
11242,Charlie  CHI,08-07-2024,"""Clock""",Home,8,20,Delivered
11243,Bob  LA,02/28/24,Jump Rope,Sports,6,$9.99,pending
11244,Jack  PHX,12/27/24,"""Chair""",Office,7,$199.99,shipped
11245,Rose  DAL,15-01-2024,"""Charger""",Electronics,10,14,Pending
11246,Bob  LA,05-05-2024,Binder,Office,2,5,RETURNED
ORD-11247,Hank  BOS,22-02-2024,Blanket,Home,1,34.99,RETURNED
11248,Eve  SF,07-04-2024,Belt,Clothing,4,29.99,Pending
11249,Leo  DEN,10/16/2024,Socks,Clothing,6,9.99,cancelled
11250,Diana  NYC,02-07-2024,TShirt,Clothing,2,25,Delivered
11251,Rose  DAL,16-02-2024,Laptop,Electronics,7,799.99,RETURNED
11252,Eve  SF,06/22/24,Keyboard,Electronics,7,45,processing
11253,Sam  SEA,21-05-2024,Laptop,Electronics,5,799,RETURNED
11254,Grace  SEA,07/27/24,Jeans,Clothing,9,59.99,Delivered
11255,Rose  DAL,13-05-2024,Dress,Clothing,9,50,shipped
11256,Sam  SEA,09/14/24,Jump Rope,Sports,4,9.99,pending
11257,Ivy  MIA,04-09-2024,Water Bottle,Sports,2,14.99,RETURNED
11258,Karen  ATL,05/17/2024,Clock,Home,3,19.99,delivered
11259,Tina  BOS,09-08-2024,Chair,Office,1,200,RETURNED
ORD-11260,Charlie  CHI,03-04-2024,"""Tablet""",Electronics,3,$349.99,delivered
11261,Rose  DAL,01-25-2024,Stapler,Office,9,15,pending
11262,Quinn  SF,03-07-2024,Notebook,Office,8,8,Delivered
11263,Tina  BOS,02-07-2024,Hat,Clothing,2,19.99,processing
11264,Jack  PHX,10-10-2024,Clock,Home,6,$19.99,cancelled
11265,Jack  PHX,06-08-2024,Jump Rope,Sports,5,9.99,returned
11266,Alice  NYC,06-03-2024,USB Hub,Electronics,8,$19.99,pending
11267,Charlie  CHI,03-24-2024,Webcam,Electronics,10,59.99,delivered
11268,Leo  DEN,07-10-2024,Headphones,Electronics,2,89,pending
11269,Ivy  MIA,04-30-2024,Running Shoes,Sports,8,90,Pending
11270,Rose  DAL,06-01-2024,Blanket,Home,3,$34.99,delivered
11271,Olivia  LA,22-01-2024,Hat,Clothing,5,19,delivered
11272,Nate  NYC,09-08-2024,Jacket,Clothing,3,89,Pending
11273,Frank  DAL,06/15/24,Running Shoes,Sports,5,90,shipped
11274,Rose  DAL,07-04-2024,Yoga Mat,Sports,10,29,returned
11275,Nate  NYC,03/22/2024,Jeans,Clothing,1,59.99,cancelled
11276,Mia  PDX,02-25-2024,Water Bottle,Sports,4,14.99,shipped
11277,Rose  DAL,05/20/24,Smartphone,Electronics,5,699.99,cancelled
11278,Tina  BOS,06-08-2024,Coffee Maker,Home,6,60,cancelled
11279,Hank  BOS,16-11-2024,USB Hub,Electronics,5,19,pending
11280,Rose  DAL,19-03-2024,Pen Set,Office,7,12.99,Delivered
11281,Leo  DEN,11/16/24,Water Bottle,Sports,2,14,cancelled
11282,Karen  ATL,11-09-2024,Hat,Clothing,3,20,RETURNED
11283,Jack  PHX,02-10-2024,Water Bottle,Sports,9,14.99,shipped
11284,Bob  LA,06/22/24,Smartphone,Electronics,4,700,shipped
11285,Frank  DAL,02-02-2024,Water Bottle,Sports,3,14.99,processing
11286,Ivy  MIA,08-26-2024,Rug,Home,3,89,processing
11287,Alice  NYC,06-06-2024,Dumbbell,Sports,3,$39.99,pending
11288,Quinn  SF,10/13/2024,Jacket,Clothing,2,89.99,cancelled
11289,Karen  ATL,06-05-2024,Lamp,Home,3,39.99,processing
11290,Nate  NYC,01-11-2024,Blanket,Home,7,35,cancelled
11291,Nate  NYC,13-10-2024,Resistance Band,Sports,6,12.99,returned
11292,Grace  SEA,12-20-2024,Mouse,Electronics,5,25,cancelled
ORD-11293,Karen  ATL,05-08-2024,Smartphone,Electronics,6,$699.99,cancelled
11294,Diana  NYC,11/20/2024,"""Socks""",Clothing,8,$9.99,cancelled
11295,Quinn  SF,03-15-2024,Lamp,Home,6,39,processing
11296,Paul  CHI,24-03-2024,Monitor,Electronics,10,$299.99,Delivered
11297,Eve  SF,05-10-2024,Lamp,Home,2,39.99,delivered
ORD-11298,Hank  BOS,03-31-2024,Stapler,Office,4,15,processing
11299,Grace  SEA,28-09-2024,"""Headphones""",Electronics,1,90,pending
11300,Frank  DAL,05-03-2024,Blanket,Home,9,34.99,RETURNED
11301,Frank  DAL,01-01-2024,Charger,Electronics,10,$14.99,RETURNED
11302,Bob  LA,12-01-2024,Pen Set,Office,2,13,processing
11303,Sam  SEA,04-05-2024,Jeans,Clothing,6,59.99,Delivered
11304,Frank  DAL,14-09-2024,Rug,Home,2,89.99,pending
11305,Ivy  MIA,06-09-2024,Dumbbell,Sports,7,40,cancelled
11306,Ivy  MIA,08-06-2024,Dumbbell,Sports,2,39.99,shipped
11307,Paul  CHI,07-06-2024,Belt,Clothing,10,29,delivered
11308,Frank  DAL,13-12-2024,"""USB Hub""",Electronics,7,19.99,RETURNED
11309,Sam  SEA,20-10-2024,Running Shoes,Sports,1,89,pending
11310,Charlie  CHI,02-11-2024,Monitor,Electronics,1,300,delivered
11311,Charlie  CHI,07-03-2024,Toaster,Home,5,30,Pending
11312,Mia  PDX,01-02-2024,Smartphone,Electronics,9,699.99,processing
11313,Sam  SEA,04-05-2024,Dumbbell,Sports,5,39,pending
11314,Karen  ATL,01-20-2024,Desk Lamp,Office,7,34.99,pending
11315,Frank  DAL,09-02-2024,Desk Lamp,Office,5,$34.99,Pending
11316,Mia  PDX,29-06-2024,Dress,Clothing,2,49.99,returned
11317,Paul  CHI,18-06-2024,Calculator,Office,6,24.99,RETURNED
11318,Charlie  CHI,05-01-2024,Jacket,Clothing,9,89.99,cancelled
11319,Paul  CHI,29-03-2024,Sneakers,Clothing,3,$75.00,Pending
11320,Paul  CHI,23-11-2024,Yoga Mat,Sports,1,29.99,returned
11321,Sam  SEA,13-10-2024,Tablet,Electronics,4,349,delivered
11322,Quinn  SF,22-11-2024,Water Bottle,Sports,10,14,shipped
11323,Bob  LA,07-08-2024,Clock,Home,4,19.99,shipped
11324,Alice Smith,04/13/2024,Socks,Clothing,3,10,Delivered
11325,Diana Prince,21-10-2024,Pillow,Home,1,$24.99,Delivered
11326,Quinn  SF,05-08-2024,Dress,Clothing,3,$49.99,delivered
11327,Frank  DAL,05-08-2024,Belt,Clothing,4,29.99,Delivered
11328,Eve  SF,04-11-2024,Keyboard,Electronics,1,45,Pending
11329,Hank  BOS,01-11-2024,Tablet,Electronics,2,349,returned
11330,Leo  DEN,04-10-2024,Smartphone,Electronics,2,699,shipped
11331,Tina  BOS,03/26/2024,Monitor,Electronics,6,299,pending
11332,Sam  SEA,01-01-2024,"""Belt""",Clothing,1,29,Delivered
11333,Karen  ATL,03-09-2024,Yoga Mat,Sports,8,$29.99,processing
11334,Olivia  LA,12-01-2024,Chair,Office,7,199,returned
11335,Frank  DAL,01/14/2024,Webcam,Electronics,8,59,Delivered
ORD-11336,Frank  DAL,04/22/2024,USB Hub,Electronics,5,19,Pending
11337,Tina  BOS,04-03-2024,Jump Rope,Sports,6,10,Delivered
